IncidentDate,OccurredFromTime,IncidentNum,Offense,NIBRS,NIBRSCategory,SRS_UCR,CrimeAgainst,FelMisdCit,IncidentTopSRS_UCR,IncidentLocation,IntersectionOtherLoc,District,Neighborhood,NbhdNum,Latitude,Longitude,IncidentSupplemented,LastSuppDate,VictimNum,FirearmUsed,IncidentNature
12/22/2025 0:00,22:30:00,25050090,STEALING - $750 OR MORE,23G,Theft From Motor Vehicle Parts/Accessories,6,Property,F,6,2601 WHITTIER ST,,5,The Ville,57,38.658799,-90.236071,No,,,No,Larceny - Criminal
12/20/2025 0:00,17:15:00,25050091,STEALING,23G,Theft From Motor Vehicle Parts/Accessories,6,Property,M,6,5521 WELLS AVE,,5,Hamilton Heights,78,38.667426,-90.273633,Yes,12/24/2025 7:58,,No,Larceny - Criminal
12/22/2025 0:00,10:25:00,25050093,STEALING,26A,False Pretense/Swindle/Confidence Game,,Property,F,,1610 HOGAN ST,,4,St Louis Place,60,38.64441,-90.20071,No,,,No,Fraud - Criminal
12/22/2025 0:00,21:30:00,25050094,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,10TH,SPRUCE,4,Downtown,35,38.623697,-90.19699,No,,,No,Offenses - All Other - Criminal
12/23/2025 0:00,9:47:00,25050099,RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON,90Z,All Other Offenses,,Unspecified,F,,N 13TH ST,CHAMBERS ST,4,Old North St Louis,63,38.64541,-90.193364,No,,,No,Offenses - All Other - Criminal
12/20/2025 0:00,12:46:00,25050102,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,5239 DEWEY AVE,,1,Holly Hills,3,38.572394,-90.25616,Yes,12/26/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/17/2025 0:00,10:00:00,25050104,DUMPING DEBRIS OR WASTE MATERIAL ON PUBLIC OR PRIVATE PROPERTY WITHOUT PERMISSION,90Z,All Other Offenses,,Unspecified,,,4620 VIRGINIA AVENUE,,1,Dutchtown,16,38.5729,-90.243207,No,,,No,Offenses - All Other - Criminal
12/20/2025 0:00,0:18:00,25050105,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,5237 DEWEY AVE,,1,Holly Hills,3,38.572476,-90.25608,Yes,12/26/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/22/2025 0:00,17:00:00,25050106,STEALING UNDER $150 (PETTY LARCENY-MOTOR VEH PARTS-PLATES/TABS),23G,Theft From Motor Vehicle Parts/Accessories,6,Property,,6,5200 VIRGINIA AVE,,1,Dutchtown,16,38.567443,-90.24503,No,,,No,Larceny - Criminal
12/22/2025 0:00,19:06:00,25050108,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,5049 ALASKA AVE,,1,Dutchtown,16,38.570303,-90.24876,Yes,12/26/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/21/2025 0:00,19:00:00,25050109,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,1219 S VANDEVENTER AVE,,2,Botanical Heights,28,38.626939,-90.250116,No,,,No,Offenses - All Other - Criminal
12/23/2025 0:00,10:40:00,25050110,TRESPASSING ON PRIVATE PROPERTY,90J,Trespass of Real Property,,Society,,,315 N 10TH ST,,4,Downtown,35,38.629737,-90.194627,No,,,No,Trespassing - Criminal
12/1/2025 0:00,14:39:00,25050111,STEALING - POSTAL OR DELIVERY ITEM,23H,All Other Larceny,6,Property,F,6,4241 E LABADIE AVE,,6,The Greater Ville,56,38.662836,-90.234047,No,,,No,Larceny - Criminal
12/22/2025 0:00,13:00:00,25050112,STEALING - POSTAL OR DELIVERY ITEM,23H,All Other Larceny,6,Property,,6,3516 IOWA AVE,A,3,Gravois Park,19,38.591379,-90.229014,No,,,No,Larceny - Criminal
12/22/2025 0:00,23:00:00,25050115,STEALING UNDER $150 (PETTY LARCENY-MOTOR VEH PARTS-PLATES/TABS),23G,Theft From Motor Vehicle Parts/Accessories,6,Property,,6,3016 DR MARTIN LUTHER KING DR,,4,JeffVanderLou,59,38.641338,-90.21991,No,,,No,Larceny - Criminal
12/22/2025 0:00,7:00:00,25050117,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,1357 FAIRMOUNT CT,,2,Hi Pointe,44,38.626223,-90.299983,No,,,No,Larceny - Criminal
12/23/2025 0:00,12:00:00,25050118,DOMESTIC ASSAULT - 2ND DEGREE,13A,Aggravated Assault,4,Person,F,4,1832 CARR DR,,4,Carr Square,61,38.638077,-90.20451,Yes,12/24/2025 10:14,594697,No,Aggravated Assault - Other Weapon - Criminal
12/23/2025 0:00,12:00:00,25050118,DOMESTIC ASSAULT - 3RD DEGREE,13B,Simple Assault,,Person,F,4,1832 CARR DR,,4,Carr Square,61,38.638077,-90.20451,Yes,12/24/2025 10:14,594698,No,Aggravated Assault - Other Weapon - Criminal
12/23/2025 0:00,11:45:00,25050120,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,PICADILLY AVE,MANHATTAN AVE,2,Ellendale,10,38.603976,-90.31537,No,,,No,Offenses - All Other - Criminal
12/19/2025 0:00,20:00:00,25050121,DESTRUCTION OF PRIVATE PROPERTY (CITY CHARGE),290,Destruction/Damage/Vandalism of Property,,Property,,,MURDOCH AVE,DONOVAN AVE,2,St Louis Hills,8,38.588923,-90.30346,No,,,No,Destruction of Property - Criminal
12/23/2025 0:00,12:00:00,25050123,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,,5421 N KINGSHIGHWAY BLVD,,6,Mark Twain,71,38.690572,-90.238423,Yes,12/30/2025 18:06,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,12:00:00,25050123,"UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD",520,Weapons Law Violations,,Society,F,,5421 N KINGSHIGHWAY BLVD,,6,Mark Twain,71,38.690572,-90.238423,Yes,12/30/2025 18:06,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,12:00:00,25050123,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,5421 N KINGSHIGHWAY BLVD,,6,Mark Twain,71,38.690572,-90.238423,Yes,12/30/2025 18:06,,No,Weapon Law Violation - Criminal
12/23/2025 0:00,12:33:00,25050125,ROBBERY - 2ND DEGREE,120,Robbery,3,Property,F,3,4700 BIRCHER BLVD,,6,Penrose,69,38.682131,-90.23726,No,,,No,Robbery - Criminal
12/23/2025 0:00,3:00:00,25050127,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,,1018 LASALLE PARK CT,,3,Lasalle Park,34,38.617051,-90.20071,No,,,No,Destruction of Property - Criminal
12/22/2025 0:00,23:00:00,25050128,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,6,Property,,6,3458 DUNNICA AVE,,3,Dutchtown,16,38.586999,-90.242958,No,,,No,Motor Vehicle Theft - Criminal
12/22/2025 0:00,23:00:00,25050128,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,6,3458 DUNNICA AVE,,3,Dutchtown,16,38.586999,-90.242958,No,,,No,Motor Vehicle Theft - Criminal
12/23/2025 0:00,11:40:00,25050129,BURGLARY - 2ND DEGREE,90J,Trespass of Real Property,,Society,F,,5654 MAFFITT AVE,,5,Wells Goodfellow,50,38.676329,-90.27344,Yes,,,No,Burglary - Criminal
12/21/2025 0:00,12:00:00,25050131,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,111 WINNEBAGO ST,,3,Marine Villa,18,38.586134,-90.21885,Yes,12/29/2025 18:05,,Yes,Weapon Law Violation - Criminal
12/9/2025 0:00,0:00:00,25050134,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,3609 PARIS AVE,,6,The Greater Ville,56,38.669422,-90.238189,No,,,No,Burglary - Criminal
12/23/2025 0:00,13:20:00,25050135,TAMPERING WITH MOTOR VEHICLE - 1ST DEGREE,240,Motor Vehicle Theft,7,Property,F,7,117 STEINS ST,,1,Patch,2,38.547931,-90.258376,Yes,12/24/2025 6:16,,No,Tampering - Criminal
12/14/2025 0:00,1:35:00,25050136,PROPERTY DAMAGE 1ST DEGREE,23F,Theft From Motor Vehicle,6,Property,F,6,1911 LOCUST ST,,4,Downtown West,36,38.632934,-90.207329,No,,,No,Larceny - Criminal
12/14/2025 0:00,1:35:00,25050136,STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE,23F,Theft From Motor Vehicle,6,Property,F,6,1911 LOCUST ST,,4,Downtown West,36,38.632934,-90.207329,No,,,No,Larceny - Criminal
12/20/2025 0:00,12:00:00,25050137,STEALING UNDER $150 (PETTY LARCENY-MOTOR VEH PARTS-PLATES/TABS),23G,Theft From Motor Vehicle Parts/Accessories,6,Property,,6,6015 PENNSYLVANIA AVE,,1,Carondelet,1,38.559276,-90.246304,Yes,12/23/2025 16:24,,No,Larceny - Criminal
12/23/2025 0:00,13:45:00,25050138,STEALING - $750 OR MORE,23F,Theft From Motor Vehicle,6,Property,F,6,810 MARKET ST,,4,Downtown,35,38.626207,-90.193525,Yes,12/24/2025 7:58,,No,Larceny - Criminal
12/23/2025 0:00,13:45:00,25050138,PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL,290,Destruction/Damage/Vandalism of Property,,Property,F,6,810 MARKET ST,,4,Downtown,35,38.626207,-90.193525,Yes,12/24/2025 7:58,,No,Larceny - Criminal
12/23/2025 0:00,13:50:00,25050139,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,3312 LOUISIANA AVE,,3,Benton Park West,30,38.595929,-90.23863,Yes,,,No,Offenses - All Other - Criminal
12/19/2025 0:00,18:00:00,25050140,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,512 LOCUST ST,,4,Downtown,35,38.628509,-90.18962,No,,,No,Motor Vehicle Theft - Criminal
12/23/2025 0:00,13:50:00,25050144,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,5800 SELBER CT,,5,Wells Goodfellow,50,38.683239,-90.27228,Yes,12/25/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,14:40:00,25050145,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,,Society,F,,3510 N 21ST ST,,4,Hyde Park,65,38.658432,-90.202933,Yes,1/2/2026 12:06,,No,Burglary - Criminal
12/23/2025 0:00,14:40:00,25050145,UNLAWFUL POSSESSION OF A FIREARM - DANGEROUS FELON/PRIOR CONVICTION,520,Weapons Law Violations,,Society,F,,3510 N 21ST ST,,4,Hyde Park,65,38.658432,-90.202933,Yes,1/2/2026 12:06,,Yes,Burglary - Criminal
12/23/2025 0:00,14:40:00,25050145,UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE,520,Weapons Law Violations,,Society,F,,3510 N 21ST ST,,4,Hyde Park,65,38.658432,-90.202933,Yes,1/2/2026 12:06,,Yes,Burglary - Criminal
12/23/2025 0:00,14:40:00,25050145,BURGLARY - 2ND DEGREE,90J,Trespass of Real Property,,Society,F,,3510 N 21ST ST,,4,Hyde Park,65,38.658432,-90.202933,Yes,1/2/2026 12:06,,No,Burglary - Criminal
12/20/2025 0:00,18:00:00,25050146,"DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)",13C,Intimidation,,Person,M,,4509 ADELAIDE AVE,,6,OFallon,68,38.673976,-90.22244,Yes,12/29/2025 0:05,595491,Yes,Weapon Law Violation - Criminal
12/20/2025 0:00,18:00:00,25050146,UNLAWFUL POSSESSION OF A FIREARM - DANGEROUS FELON/PRIOR CONVICTION,520,Weapons Law Violations,,Society,F,,4509 ADELAIDE AVE,,6,OFallon,68,38.673976,-90.22244,Yes,12/29/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/20/2025 0:00,18:00:00,25050146,UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING,520,Weapons Law Violations,,Society,F,,4509 ADELAIDE AVE,,6,OFallon,68,38.673976,-90.22244,Yes,12/29/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/22/2025 0:00,0:00:00,25050148,FRAUDULENT USE OF CREDIT/DEBIT DEVICE,26B,Credit Card/Automatic Teller Machine Fraud,,Property,F,,1621 N 1ST ST,,4,Near North Riverfront,64,38.641866,-90.183974,No,,,No,Fraud - Criminal
12/23/2025 0:00,7:00:00,25050149,STEALING,23F,Theft From Motor Vehicle,6,Property,M,6,5233 OAKLAND AVE,,2,Kings Oak,40,38.629695,-90.273663,No,,,No,Larceny - Criminal
12/20/2025 0:00,14:30:00,25050150,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,5461 DELMAR BLVD,313W,5,Visitation Park,49,38.653544,-90.278263,No,,,No,Burglary - Criminal
12/21/2025 0:00,15:00:00,25050151,STEALING UNDER $150 (PETTY LARCENY - OTHER),23H,All Other Larceny,6,Property,,6,4070 MERAMEC ST,,1,Dutchtown,16,38.587267,-90.256959,No,,,No,Larceny - Criminal
12/23/2025 0:00,17:10:00,25050153,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,3850 PENNSYLVANIA AVE,,3,Dutchtown,16,38.58557,-90.235081,Yes,12/26/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,12:30:00,25050155,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,1200 MARKET ST,,4,Downtown West,36,38.626802,-90.199456,No,,,No,Offenses - All Other - Criminal
12/21/2025 0:00,2:00:00,25050156,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,N VANDEVENTER AVE,DR MARTIN LUTHER KING DR,4,Covenant Blu Grand Center,77,38.650922,-90.232385,No,,,No,Motor Vehicle Theft - Criminal
12/23/2025 0:00,1:00:00,25050157,STEALING - $750 OR MORE,23G,Theft From Motor Vehicle Parts/Accessories,6,Property,F,6,2601 WHITTIER ST,,5,The Ville,57,38.659188,-90.23578,No,,,No,Larceny - Criminal
12/23/2025 0:00,16:00:00,25050158,INDIVIDUAL PEACE DISTURBANCE,13C,Intimidation,,Person,,,4590 CHILDRENS PL,,5,Central West End,38,38.637325,-90.26565,No,,594798,No,Offenses - All Other - Criminal
12/23/2025 0:00,16:00:00,25050158,INDIVIDUAL PEACE DISTURBANCE,13C,Intimidation,,Person,,,4590 CHILDRENS PL,,5,Central West End,38,38.637325,-90.26565,No,,594799,No,Offenses - All Other - Criminal
12/23/2025 0:00,17:45:00,25050159,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,2100 GRAVOIS AVE,,3,Benton Park,22,38.60636,-90.21858,No,,,No,Offenses - All Other - Criminal
12/21/2025 0:00,12:30:00,25050161,STEALING UNDER $150 (PETTY LARCENY-MOTOR VEH PARTS-PLATES/TABS),23G,Theft From Motor Vehicle Parts/Accessories,6,Property,,6,3946 LINCOLN AVE,,5,Downtown West,36,38.656454,-90.229927,No,,,No,Larceny - Criminal
12/23/2025 0:00,2:00:00,25050162,"DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (2), (3), (4), (6)",13A,Aggravated Assault,4,Person,M,4,7866 COSTA PL,,1,Carondelet,1,38.550454,-90.26891,Yes,12/27/2025 18:05,595271,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,2:00:00,25050162,"DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (2), (3), (4), (6)",13A,Aggravated Assault,4,Person,M,4,7866 COSTA PL,,1,Carondelet,1,38.550454,-90.26891,Yes,12/27/2025 18:05,595272,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,2:00:00,25050162,STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE,23H,All Other Larceny,6,Property,F,4,7866 COSTA PL,,1,Carondelet,1,38.550454,-90.26891,Yes,12/27/2025 18:05,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,2:00:00,25050162,UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING,520,Weapons Law Violations,,Society,F,4,7866 COSTA PL,,1,Carondelet,1,38.550454,-90.26891,Yes,12/27/2025 18:05,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,8:00:00,25050163,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,N SPRING AVE,ALDINE,4,JeffVanderLou,59,38.649512,-90.227458,Yes,12/31/2025 18:05,,Yes,Weapon Law Violation - Criminal
12/22/2025 0:00,0:20:00,25050164,STEALING - $750 OR MORE,23D,Theft From Building,6,Property,F,6,540 GIMBLIN RD,,6,North Riverfront,79,38.717503,-90.22247,Yes,,,No,Larceny - Criminal
12/23/2025 0:00,18:50:00,25050167,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,FOLSOM AVE,S 39TH ST,2,Tiffany,29,38.620434,-90.244516,No,,,No,Offenses - All Other - Criminal
12/23/2025 0:00,18:00:00,25050168,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,5034 ALABAMA AVE,,1,Dutchtown,16,38.569165,-90.24585,Yes,12/29/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,19:32:00,25050169,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,,Society,F,,3510 GRAVOIS,,3,Gravois Park,19,38.593165,-90.242444,Yes,12/25/2025 0:05,,No,Drugs / Narcotics - Criminal
12/22/2025 0:00,10:30:00,25050170,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,PAGE BLVD,N VANDEVENTER AVE,5,Covenant Blu Grand Center,77,38.638918,-90.240883,No,,,No,Motor Vehicle Theft - Criminal
12/23/2025 0:00,20:10:00,25050171,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,3957 EILER ST,,1,Bevo Mill,5,38.57383,-90.26129,Yes,12/25/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/23/2025 0:00,8:00:00,25050172,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,3444 PENNSYLVANIA AVE,,3,Gravois Park,19,38.592925,-90.23339,Yes,12/26/2025 10:13,,No,Burglary - Criminal
12/23/2025 0:00,20:00:00,25050173,"ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)",13B,Simple Assault,,Person,M,,3654 BATES ST,,1,Holly Hills,3,38.569191,-90.25625,Yes,12/24/2025 9:55,594695,No,Simple Assault - Criminal
12/23/2025 0:00,20:50:00,25050174,INDIVIDUAL PEACE DISTURBANCE,13C,Intimidation,,Person,,,N FLORISSANT AVE,SAINT LOUIS AVE,4,St Louis Place,60,38.650649,-90.199997,No,,594561,No,Offenses - All Other - Criminal
12/23/2025 0:00,20:50:00,25050175,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,4939 MAFFITT PL,,5,Kingsway East,55,38.669452,-90.25495,No,,,No,Destruction of Property - Criminal
12/23/2025 0:00,21:15:00,25050176,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,,3500 S COMPTON AVE,,3,Gravois Park,19,38.592777,-90.237055,No,,,No,Destruction of Property - Criminal
12/23/2025 0:00,19:30:00,25050178,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,430 S 15TH ST,,4,Downtown West,36,38.624303,-90.203602,No,,,No,Destruction of Property - Criminal
12/23/2025 0:00,21:45:00,25050179,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,GOODFELLOW,LILLIAN,6,Mark Twain,71,38.70153,-90.263448,No,,,No,Offenses - All Other - Criminal
12/23/2025 0:00,14:53:00,25050181,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,3824 VEST AVE,,4,Hyde Park,65,38.659883,-90.210117,Yes,12/30/2025 8:09,,No,Burglary - Criminal
12/23/2025 0:00,14:53:00,25050181,STEALING,23D,Theft From Building,6,Property,M,5,3824 VEST AVE,,4,Hyde Park,65,38.659883,-90.210117,Yes,12/30/2025 8:09,,No,Burglary - Criminal
12/23/2025 0:00,22:15:00,25050182,ASSAULT - 3RD DEGREE,13A,Aggravated Assault,4,Person,F,4,5427 RIVERVIEW BLVD,,6,Walnut Park West,76,38.704063,-90.25241,No,,594634,No,Aggravated Assault - Other Weapon - Criminal
12/23/2025 0:00,19:44:00,25050184,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,7,Property,F,7,5066 NORTHLAND AVE,,5,Kingsway West,52,38.669744,-90.25962,No,,,No,Motor Vehicle Theft - Criminal
12/24/2025 0:00,1:00:00,25050185,STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH),23F,Theft From Motor Vehicle,6,Property,,6,4917 MACKLIND AVE.,,1,Southampton,7,38.585497,-90.284644,No,,,No,Larceny - Criminal
12/24/2025 0:00,1:07:00,25050187,DELIVER CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA OR SYNTHETIC CANNABINOID,35A,Drug/Narcotic Violations,,Society,F,,1415 N KINGSHIGHWAY BLVD,,5,Fountain Park,53,38.662155,-90.262135,Yes,1/1/2026 0:04,,No,Weapon Law Violation - Criminal
12/24/2025 0:00,1:07:00,25050187,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,,Society,F,,1415 N KINGSHIGHWAY BLVD,,5,Fountain Park,53,38.662155,-90.262135,Yes,1/1/2026 0:04,,No,Weapon Law Violation - Criminal
12/24/2025 0:00,1:07:00,25050187,UNLAWFUL POSSESSION OF DRUG PARAPHERNALIA,35B,Drug Equipment Violations,,Society,M,,1415 N KINGSHIGHWAY BLVD,,5,Fountain Park,53,38.662155,-90.262135,Yes,1/1/2026 0:04,,No,Weapon Law Violation - Criminal
12/24/2025 0:00,1:07:00,25050187,"UNLAWFUL POSSESSION, TRANSPORT, MANUFACTURE, REPAIR OR SALE OF ILLEGAL WEAPON",520,Weapons Law Violations,,Society,F,,1415 N KINGSHIGHWAY BLVD,,5,Fountain Park,53,38.662155,-90.262135,Yes,1/1/2026 0:04,,Yes,Weapon Law Violation - Criminal
12/24/2025 0:00,1:07:00,25050187,UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE,520,Weapons Law Violations,,Society,F,,1415 N KINGSHIGHWAY BLVD,,5,Fountain Park,53,38.662155,-90.262135,Yes,1/1/2026 0:04,,Yes,Weapon Law Violation - Criminal
12/24/2025 0:00,1:07:00,25050187,RESISTING ARREST,90Z,All Other Offenses,,Unspecified,C,,1415 N KINGSHIGHWAY BLVD,,5,Fountain Park,53,38.662155,-90.262135,Yes,1/1/2026 0:04,,No,Weapon Law Violation - Criminal
12/24/2025 0:00,1:15:00,25050188,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,7023 MICHIGAN AVENUE,,1,Carondelet,1,38.553285,-90.256687,No,,,No,Offenses - All Other - Criminal
12/24/2025 0:00,0:00:00,25050189,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,2079 HAMPTON,,2,The Hill,12,38.617952,-90.287831,No,,,No,Offenses - All Other - Criminal
12/24/2025 0:00,1:52:00,25050190,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,,Society,C,,8555 TARA LN,,6,North Pointe,73,38.714402,-90.24471,Yes,12/25/2025 0:05,,Yes,Weapon Law Violation - Criminal
12/24/2025 0:00,2:30:00,25050191,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT & PRIOR STEALING OFFENDER.,240,Motor Vehicle Theft,7,Property,F,7,DR MARTIN LUTHER KING DR,BURD AVE,5,Hamilton Heights,78,38.669357,-90.27447,Yes,12/24/2025 9:38,,No,Motor Vehicle Theft - Criminal
12/24/2025 0:00,2:51:00,25050192,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,4600 CHIPPEWA ST,UNIT Q,1,Bevo Mill,5,38.590291,-90.272434,Yes,1/2/2026 6:05,,No,Burglary - Criminal
12/24/2025 0:00,3:18:00,25050193,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,M,,3822 S KINGSHIGHWAY BLVD,,2,Tower Grove South,15,38.592017,-90.27185,Yes,12/25/2025 13:47,,No,Offenses - All Other - Criminal
12/24/2025 0:00,4:00:00,25050194,LEAVING THE SCENE OF A MOTOR VEHICLE ACCIDENT,90Z,All Other Offenses,,Unspecified,,,I 55 NORTHBOUND,POPLAR STREET BRDG,4,Downtown,35,38.618923,-90.18642,No,,,No,Offenses - All Other - Criminal
12/23/2025 0:00,22:00:00,25050195,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,4600 CHIPPEWA ST,UNIT L,1,Bevo Mill,5,38.590291,-90.272434,Yes,12/25/2025 13:47,,No,Burglary - Criminal
12/23/2025 0:00,22:00:00,25050195,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,5,4600 CHIPPEWA ST,UNIT L,1,Bevo Mill,5,38.590291,-90.272434,Yes,12/25/2025 13:47,,No,Burglary - Criminal
12/24/2025 0:00,3:50:00,25050196,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,5,Property,F,5,4647 CHIPPEWA,,2,Tower Grove South,15,38.591418,-90.272331,Yes,12/25/2025 13:47,,No,Burglary - Criminal
12/24/2025 0:00,3:50:00,25050196,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,5,4647 CHIPPEWA,,2,Tower Grove South,15,38.591418,-90.272331,Yes,12/25/2025 13:47,,No,Burglary - Criminal
12/24/2025 0:00,5:02:00,25050197,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,,Property,F,,800 OLIVE STREET,,4,Downtown,35,38.628266,-90.19292,Yes,12/25/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/24/2025 0:00,5:02:00,25050197,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,,Society,C,,800 OLIVE STREET,,4,Downtown,35,38.628266,-90.19292,Yes,12/25/2025 12:05,,Yes,Weapon Law Violation - Criminal
12/24/2025 0:00,5:15:00,25050198,STEALING,23F,Theft From Motor Vehicle,6,Property,M,6,6314 ODELL ST,,2,Clifton Heights,11,38.609371,-90.296188,No,,,No,Larceny - Criminal
